/media/sunyu/OS1/suanli/collectionunzip/item_placement_9926
obj                 |bestobj             |time                |
435.136             |435.136             |0.017               |KS1
12.415              |12.415              |50.026              |KS2
11.766              |11.766              |100.085             |KS2
11.157              |11.157              |150.269             |lns
10.849              |10.849              |200.338             |lns
10.795              |10.795              |250.418             |lns
10.615              |10.615              |350.470             |lns
10.613              |10.613              |400.505             |lns
10.502              |10.502              |500.561             |lns
10.406              |10.406              |550.595             |lns
10.285              |10.285              |600.633             |lns
10.242              |10.242              |650.669             |lns
10.188              |10.188              |700.744             |lns
10.188              |10.188              |751.533             |random
10.186              |10.186              |951.619             |lns2
total time : 1000.299432516098
