/media/sunyu/OS1/suanli/collectionunzip/item_placement_9986
obj                 |bestobj             |time                |
24.166              |24.166              |50.005              |init
14.464              |14.464              |100.080             |KS2
10.306              |10.306              |150.162             |KS2
10.208              |10.208              |200.277             |lns
10.203              |10.203              |250.312             |lns
10.035              |10.035              |350.389             |lns
9.934               |9.934               |500.588             |lns2
9.934               |9.934               |650.792             |random
9.929               |9.929               |801.080             |lns2
total time : 1000.1907203197479
