/media/sunyu/OS1/suanli/collectionunzip/SET4_22
obj                 |bestobj             |time                |
1680429.170         |1680429.170         |2.104               |init
372662.051          |372662.051          |52.119              |KS2
169184.252          |169184.252          |102.131             |KS2
124619.225          |124619.225          |152.149             |lns
123851.104          |123851.104          |202.160             |lns
123790.019          |123790.019          |252.171             |lns
118829.523          |118829.523          |317.777             |lns
118533.397          |118533.397          |367.787             |lns
118155.593          |118155.593          |418.647             |lns
118155.593          |118155.593          |885.012             |random
118155.593          |118155.593          |940.098             |random
total time : 1000.0730233192444
