/media/sunyu/OS1/suanli/collectionunzip/item_placement_9954
obj                 |bestobj             |time                |
14.792              |14.792              |50.005              |init
10.989              |10.989              |100.071             |KS2
9.639               |9.639               |150.139             |KS2
9.000               |9.000               |200.257             |lns
8.996               |8.996               |250.300             |lns
8.916               |8.916               |350.384             |lns
8.785               |8.785               |400.411             |lns
8.720               |8.720               |450.465             |lns
8.615               |8.615               |500.511             |lns
8.579               |8.579               |550.556             |lns
8.450               |8.450               |600.565             |lns
8.448               |8.448               |800.679             |lns2
total time : 999.9398007392883
