/media/sunyu/OS1/suanli/collectionunzip/SET3_04
obj                 |bestobj             |time                |
1733296.523         |1733296.523         |11.843              |init
400508.497          |400508.497          |61.858              |KS2
238858.226          |238858.226          |111.871             |KS2
235136.326          |235136.326          |161.889             |lns
228056.362          |228056.362          |211.901             |lns
224203.076          |224203.076          |261.913             |lns
224201.623          |224201.623          |317.147             |lns
220226.661          |220226.661          |367.157             |lns
219636.171          |219636.171          |467.179             |lns
219636.171          |219636.171          |520.905             |random
218842.815          |218842.815          |578.881             |lns
214518.936          |214518.936          |628.893             |lns
214305.691          |214305.691          |678.905             |lns
213227.352          |213227.352          |728.916             |lns
213085.068          |213085.068          |778.928             |lns
total time : 999.9068627357483
