/media/sunyu/OS1/suanli/collectionunzip/item_placement_9953
obj                 |bestobj             |time                |
28.838              |28.838              |50.005              |init
25.658              |25.658              |100.021             |KS2
23.112              |23.112              |150.090             |KS2
22.326              |22.326              |200.197             |lns
21.172              |21.172              |250.206             |lns
21.111              |21.111              |300.214             |lns
21.081              |21.081              |400.230             |lns
21.071              |21.071              |450.239             |lns
21.068              |21.068              |500.247             |lns
21.062              |21.062              |550.254             |lns
21.061              |21.061              |609.871             |random
21.059              |21.059              |903.520             |lns2
total time : 999.992315530777
