/media/sunyu/OS1/suanli/collectionunzip/anonymous_10
obj                 |bestobj             |time                |
3248111.721         |3248111.721         |0.209               |KS1
399068.482          |399068.482          |50.282              |KS2
320525.268          |320525.268          |100.340             |KS2
302530.436          |302530.436          |150.395             |KS2
210251.445          |210251.445          |200.574             |lns
210237.041          |210237.041          |250.629             |lns
207479.909          |207479.909          |300.684             |lns
201583.659          |201583.659          |350.738             |lns
201483.400          |201483.400          |400.793             |lns
192130.367          |192130.367          |500.904             |lns
190495.570          |190495.570          |550.956             |lns
190495.568          |190495.568          |601.008             |lns
190495.567          |190495.567          |701.115             |lns
189903.647          |189903.647          |751.164             |lns
189898.485          |189898.485          |801.212             |lns
189693.255          |189693.255          |851.260             |lns
185010.476          |185010.476          |951.371             |lns
178449.843          |178449.843          |997.963             |lns
total time : 997.9636585712433
