/media/sunyu/OS1/suanli/collectionunzip/anonymous_27
obj                 |bestobj             |time                |
2332744.005         |2332744.005         |0.148               |KS1
1303303.883         |1303303.883         |50.192              |KS2
174086.775          |174086.775          |100.232             |KS2
164045.456          |164045.456          |150.293             |lns
164045.449          |164045.449          |200.331             |lns
157680.702          |157680.702          |252.653             |lns
145196.149          |145196.149          |302.687             |lns
144883.590          |144883.590          |352.722             |lns
144778.287          |144778.287          |402.757             |lns
144778.277          |144778.277          |452.793             |lns
144487.862          |144487.862          |502.828             |lns
144487.862          |144487.862          |553.242             |random
143717.661          |143717.661          |603.278             |lns
137577.077          |137577.077          |703.349             |lns
133110.193          |133110.193          |753.385             |lns
133101.049          |133101.049          |803.419             |lns
133101.039          |133101.039          |853.454             |lns
133101.039          |133101.039          |903.995             |random
total time : 999.1259534358978
