/media/sunyu/OS1/suanli/collectionunzip/item_placement_9949
obj                 |bestobj             |time                |
35.928              |35.928              |50.005              |init
11.135              |11.135              |100.116             |KS2
10.943              |10.943              |150.153             |KS2
10.895              |10.895              |250.270             |lns
10.891              |10.891              |300.317             |lns
10.417              |10.417              |350.337             |lns
10.381              |10.381              |400.345             |lns
10.381              |10.381              |550.401             |random
10.380              |10.380              |700.452             |lns2
total time : 1000.3138256072998
