/media/sunyu/OS1/suanli/collectionunzip/item_placement_9978
obj                 |bestobj             |time                |
26.257              |26.257              |50.005              |init
12.504              |12.504              |100.108             |KS2
11.610              |11.610              |150.182             |KS2
11.193              |11.193              |200.269             |lns
11.162              |11.162              |250.305             |lns
10.807              |10.807              |300.346             |lns
10.779              |10.779              |400.419             |lns
10.752              |10.752              |450.470             |lns
10.713              |10.713              |547.618             |lns2
10.503              |10.503              |802.621             |lns
10.502              |10.502              |852.661             |lns
9.615               |9.615               |902.719             |lns
9.388               |9.388               |952.775             |lns
9.360               |9.360               |999.985             |lns
total time : 999.98499584198
