/media/sunyu/OS1/suanli/collectionunzip/item_placement_9967
obj                 |bestobj             |time                |
507.696             |507.696             |0.024               |KS1
15.629              |15.629              |50.034              |KS2
8.510               |8.510               |100.113             |KS2
7.607               |7.607               |300.414             |lns2
7.070               |7.070               |350.446             |lns
6.235               |6.235               |400.476             |lns
6.223               |6.223               |450.504             |lns
6.218               |6.218               |500.529             |lns
5.915               |5.915               |550.546             |lns
5.878               |5.878               |600.554             |lns
5.877               |5.877               |650.562             |lns
5.877               |5.877               |800.627             |random
5.877               |5.877               |950.791             |random
total time : 1000.1850416660309
