/media/sunyu/OS1/suanli/collectionunzip/anonymous_36
obj                 |bestobj             |time                |
1361548.918         |1361548.918         |50.034              |init
1310583.419         |1310583.419         |100.098             |KS2
588809.890          |588809.890          |150.154             |KS2
426828.398          |426828.398          |200.206             |KS2
426770.596          |426770.596          |200.320             |crossover
374986.505          |374986.505          |250.399             |lns
359414.854          |359414.854          |300.447             |lns
359354.159          |359354.159          |350.497             |lns
359083.815          |359083.815          |400.547             |lns
331192.291          |331192.291          |500.653             |lns
321421.614          |321421.614          |550.698             |lns
317416.527          |317416.527          |600.742             |lns
316894.828          |316894.828          |650.787             |lns
315315.466          |315315.466          |700.830             |lns
314668.499          |314668.499          |750.875             |lns
314287.180          |314287.180          |800.918             |lns
313984.581          |313984.581          |901.601             |lns2
311608.493          |311608.493          |951.712             |lns
311438.293          |311438.293          |997.347             |lns
total time : 997.347413778305
