/media/sunyu/OS1/suanli/collectionunzip/item_placement_9960
obj                 |bestobj             |time                |
10.257              |10.257              |50.005              |init
10.084              |10.084              |100.065             |KS2
10.073              |10.073              |150.134             |KS2
10.070              |10.070              |250.306             |lns
9.487               |9.487               |300.337             |lns
8.740               |8.740               |350.364             |lns
8.668               |8.668               |400.388             |lns
8.657               |8.657               |450.429             |lns
8.615               |8.615               |500.452             |lns
8.593               |8.593               |550.491             |lns
8.558               |8.558               |600.512             |lns
8.550               |8.550               |650.543             |lns
8.528               |8.528               |701.858             |lns
8.528               |8.528               |752.016             |random
8.527               |8.527               |902.496             |random
8.527               |8.527               |1000.123            |random
total time : 1000.123331785202
