/media/sunyu/OS1/suanli/collectionunzip/SET3_25
obj                 |bestobj             |time                |
1724234.519         |1724234.519         |16.639              |init
515121.452          |515121.452          |66.654              |KS2
351284.671          |351284.671          |116.668             |KS2
350762.103          |350762.103          |166.688             |lns
346853.834          |346853.834          |216.699             |lns
342103.619          |342103.619          |266.711             |lns
340662.452          |340662.452          |340.985             |lns
338559.839          |338559.839          |390.995             |lns
338559.839          |338559.839          |468.511             |random
338378.087          |338378.087          |611.095             |lns2
338321.210          |338321.210          |668.650             |lns2
total time : 999.9879322052002
