/media/sunyu/OS1/suanli/collectionunzip/item_placement_9955
obj                 |bestobj             |time                |
86.342              |86.342              |50.005              |init
16.257              |16.257              |100.096             |KS2
16.101              |16.101              |150.177             |KS2
16.053              |16.053              |200.329             |lns
14.590              |14.590              |250.367             |lns
14.125              |14.125              |300.398             |lns
14.035              |14.035              |350.436             |lns
13.639              |13.639              |400.465             |lns
13.357              |13.357              |500.501             |lns
13.268              |13.268              |550.511             |lns
13.232              |13.232              |600.544             |lns
13.220              |13.220              |650.589             |lns
12.723              |12.723              |800.665             |lns2
total time : 999.9463963508606
