/media/sunyu/OS1/suanli/collectionunzip/item_placement_9911
obj                 |bestobj             |time                |
53.924              |53.924              |50.006              |init
16.332              |16.332              |100.109             |KS2
15.086              |15.086              |150.197             |KS2
13.469              |13.469              |200.318             |lns
13.260              |13.260              |250.357             |lns
12.939              |12.939              |300.389             |lns
12.938              |12.938              |350.440             |lns
12.864              |12.864              |400.473             |lns
12.720              |12.720              |500.539             |lns
12.321              |12.321              |550.607             |lns
11.991              |11.991              |600.615             |lns
11.956              |11.956              |650.623             |lns
11.949              |11.949              |700.630             |lns
11.924              |11.924              |850.675             |lns2
total time : 999.9584703445435
