/media/sunyu/OS1/suanli/collectionunzip/item_placement_9963
obj                 |bestobj             |time                |
398.629             |398.629             |0.017               |KS1
20.983              |20.983              |50.027              |KS2
17.949              |17.949              |100.067             |KS2
15.613              |15.613              |150.183             |lns
15.237              |15.237              |200.245             |lns
14.696              |14.696              |350.481             |lns2
13.729              |13.729              |500.642             |lns2
13.702              |13.702              |600.759             |lns
13.635              |13.635              |750.917             |lns2
total time : 1000.2712187767029
