/media/sunyu/OS1/suanli/collectionunzip/item_placement_9943
obj                 |bestobj             |time                |
27.145              |27.145              |50.006              |init
23.062              |23.062              |100.082             |KS2
22.498              |22.498              |150.134             |KS2
22.378              |22.378              |200.236             |lns
22.248              |22.248              |250.274             |lns
22.001              |22.001              |300.305             |lns
21.143              |21.143              |350.327             |lns
20.764              |20.764              |400.335             |lns
20.694              |20.694              |500.353             |lns
20.397              |20.397              |550.360             |lns
20.395              |20.395              |779.526             |lns2
20.394              |20.394              |879.617             |lns
20.378              |20.378              |929.625             |lns
total time : 999.9859752655029
