/media/sunyu/OS1/suanli/collectionunzip/milo-v13-4-3d-3-0
obj                 |bestobj             |time                |
730668.531          |730668.531          |3.044               |KS1
360453.136          |360453.136          |53.047              |KS2
313134.550          |313134.550          |103.052             |KS2
309075.257          |309075.257          |121.158             |lns
303334.550          |303334.550          |226.298             |lns2
293534.550          |293534.550          |276.710             |lns
277993.843          |277993.843          |447.876             |random
total time : 999.9659209251404
