/media/sunyu/OS1/suanli/collectionunzip/item_placement_9900
obj                 |bestobj             |time                |
14.790              |14.790              |50.006              |init
10.671              |10.671              |100.049             |KS2
10.544              |10.544              |150.110             |KS2
10.412              |10.412              |200.189             |lns
10.315              |10.315              |300.236             |lns
10.082              |10.082              |350.274             |lns
9.803               |9.803               |400.307             |lns
9.701               |9.701               |450.349             |lns
9.668               |9.668               |500.387             |lns
9.647               |9.647               |550.413             |lns
9.160               |9.160               |600.431             |lns
9.106               |9.106               |650.439             |lns
9.105               |9.105               |800.510             |random
total time : 1000.0362703800201
