/media/sunyu/OS1/suanli/collectionunzip/d20200
obj                 |bestobj             |time                |
12714.000           |12714.000           |50.019              |init
12294.000           |12294.000           |100.054             |KS2
12292.000           |12292.000           |150.083             |KS2
12291.000           |12291.000           |200.410             |lns
12285.000           |12285.000           |250.436             |lns
12280.000           |12280.000           |300.461             |lns
12279.000           |12279.000           |788.926             |lns2
total time : 999.2472429275513
