/media/sunyu/OS1/suanli/collectionunzip/SET3_17
obj                 |bestobj             |time                |
1669543.360         |1669543.360         |21.658              |init
1111051.083         |1111051.083         |71.673              |KS2
233023.351          |233023.351          |121.686             |KS2
210233.309          |210233.309          |171.704             |lns
210179.842          |210179.842          |221.716             |lns
202565.455          |202565.455          |271.727             |lns
196295.635          |196295.635          |371.750             |lns
185310.134          |185310.134          |421.761             |lns
184936.209          |184936.209          |471.771             |lns
184936.209          |184936.209          |547.178             |random
183307.978          |183307.978          |600.415             |lns
183307.978          |183307.978          |651.530             |random
total time : 999.7848906517029
