/media/sunyu/OS1/suanli/collectionunzip/anonymous_61
obj                 |bestobj             |time                |
2658450.119         |2658450.119         |1.613               |KS1
1211400.329         |1211400.329         |51.726              |KS2
161357.703          |161357.703          |101.834             |KS2
159708.063          |159708.063          |151.929             |KS2
159708.063          |159708.063          |152.087             |crossover
153756.397          |153756.397          |202.239             |lns
148761.196          |148761.196          |302.428             |lns
148761.186          |148761.186          |359.053             |lns2
148761.176          |148761.176          |509.441             |lns
147099.491          |147099.491          |609.630             |lns
140344.719          |140344.719          |659.707             |lns
140344.699          |140344.699          |709.786             |lns
140344.699          |140344.699          |760.857             |random
140344.697          |140344.697          |811.558             |lns
140229.349          |140229.349          |861.651             |lns
140229.343          |140229.343          |911.743             |lns
140229.343          |140229.343          |997.325             |random
total time : 997.3258335590363
