/media/sunyu/OS1/suanli/collectionunzip/item_placement_9938
obj                 |bestobj             |time                |
32.424              |32.424              |50.005              |init
11.613              |11.613              |100.106             |KS2
11.609              |11.609              |200.270             |lns
10.986              |10.986              |300.311             |lns
10.504              |10.504              |350.385             |lns
10.497              |10.497              |400.443             |lns
10.183              |10.183              |450.494             |lns
10.154              |10.154              |550.594             |lns
10.121              |10.121              |600.651             |lns
8.390               |8.390               |650.658             |lns
8.390               |8.390               |700.746             |random
8.250               |8.250               |906.717             |lns2
total time : 999.9320619106293
