/media/sunyu/OS1/suanli/collectionunzip/SET4_19
obj                 |bestobj             |time                |
1312099.533         |1312099.533         |3.501               |init
248004.142          |248004.142          |53.515              |KS2
37662.439           |37662.439           |103.528             |KS2
36646.101           |36646.101           |153.547             |lns
33435.451           |33435.451           |155.714             |lns
31353.573           |31353.573           |183.493             |lns
31353.573           |31353.573           |228.255             |random
31353.573           |31353.573           |283.583             |random
31353.573           |31353.573           |333.895             |random
total time : 999.9070916175842
