/media/sunyu/OS1/suanli/collectionunzip/item_placement_9965
obj                 |bestobj             |time                |
26.617              |26.617              |50.005              |init
13.136              |13.136              |100.120             |KS2
9.454               |9.454               |150.206             |KS2
8.977               |8.977               |200.289             |lns
8.976               |8.976               |250.325             |lns
8.599               |8.599               |300.338             |lns
8.506               |8.506               |400.375             |lns
8.474               |8.474               |550.446             |lns2
8.325               |8.325               |999.982             |lns
total time : 999.9827435016632
