/media/sunyu/OS1/suanli/collectionunzip/anonymous_90
obj                 |bestobj             |time                |
11825.300           |11825.300           |6.649               |KS1
8971.667            |8971.667            |56.654              |KS2
8958.917            |8958.917            |106.661             |KS2
8904.999            |8904.999            |156.668             |KS2
8904.998            |8904.998            |261.724             |lns2
8904.971            |8904.971            |364.391             |lns
8904.969            |8904.969            |414.396             |lns
8904.937            |8904.937            |470.723             |lns
8904.145            |8904.145            |521.605             |lns
8903.730            |8903.730            |844.691             |lns2
total time : 999.8585996627808
