/media/sunyu/OS1/suanli/collectionunzip/item_placement_9976
obj                 |bestobj             |time                |
116.316             |116.316             |50.005              |init
15.557              |15.557              |100.075             |KS2
14.250              |14.250              |150.121             |KS2
12.302              |12.302              |200.234             |lns
11.903              |11.903              |250.262             |lns
11.259              |11.259              |300.271             |lns
10.919              |10.919              |400.304             |lns
10.821              |10.821              |450.312             |lns
10.821              |10.821              |807.644             |random
10.821              |10.821              |957.716             |random
10.813              |10.813              |999.940             |lns
total time : 999.9404547214508
