/media/sunyu/OS1/suanli/collectionunzip/item_placement_9904
obj                 |bestobj             |time                |
23.440              |23.440              |50.005              |init
12.952              |12.952              |100.051             |KS2
12.624              |12.624              |150.100             |KS2
12.584              |12.584              |200.241             |lns
12.472              |12.472              |250.292             |lns
12.303              |12.303              |300.359             |lns
12.281              |12.281              |350.416             |lns
9.526               |9.526               |450.504             |lns
9.440               |9.440               |500.563             |lns
9.044               |9.044               |550.621             |lns
8.951               |8.951               |600.671             |lns
8.719               |8.719               |650.733             |lns
8.623               |8.623               |700.786             |lns
8.310               |8.310               |806.427             |lns2
8.253               |8.253               |906.569             |lns
8.213               |8.213               |956.577             |lns
8.211               |8.211               |999.704             |lns
total time : 999.7044508457184
