/media/sunyu/OS1/suanli/collectionunzip/SET3_26
obj                 |bestobj             |time                |
1849487.025         |1849487.025         |15.658              |init
576694.140          |576694.140          |65.672              |KS2
307720.577          |307720.577          |115.685             |KS2
300832.438          |300832.438          |165.704             |lns
294929.745          |294929.745          |215.716             |lns
291392.087          |291392.087          |265.728             |lns
291194.855          |291194.855          |365.752             |lns
290313.251          |290313.251          |415.762             |lns
290270.424          |290270.424          |465.775             |lns
290220.264          |290220.264          |515.785             |lns
288737.217          |288737.217          |565.795             |lns
total time : 999.893874168396
