/media/sunyu/OS1/suanli/collectionunzip/item_placement_9992
obj                 |bestobj             |time                |
71.934              |71.934              |50.006              |init
10.961              |10.961              |100.091             |KS2
10.485              |10.485              |150.156             |KS2
10.339              |10.339              |200.228             |lns
9.154               |9.154               |300.304             |lns
8.837               |8.837               |350.367             |lns
8.609               |8.609               |400.428             |lns
8.593               |8.593               |513.055             |lns2
7.487               |7.487               |563.096             |lns
6.939               |6.939               |613.126             |lns
6.108               |6.108               |663.170             |lns
5.981               |5.981               |813.286             |lns2
total time : 999.939906835556
