/media/sunyu/OS1/suanli/collectionunzip/anonymous_63
obj                 |bestobj             |time                |
3754502.265         |3754502.265         |0.267               |KS1
2039524.763         |2039524.763         |50.349              |KS2
220460.454          |220460.454          |100.424             |KS2
159405.550          |159405.550          |150.536             |lns
149980.314          |149980.314          |250.687             |lns
149980.314          |149980.314          |301.837             |random
144199.774          |144199.774          |351.904             |lns
143892.283          |143892.283          |401.971             |lns
143892.280          |143892.280          |452.040             |lns
143892.273          |143892.273          |502.109             |lns
143207.534          |143207.534          |552.177             |lns
139944.828          |139944.828          |602.245             |lns
135998.975          |135998.975          |702.391             |lns
total time : 997.2203271389008
