/media/sunyu/OS1/suanli/collectionunzip/anonymous_23
obj                 |bestobj             |time                |
2491365.388         |2491365.388         |0.280               |KS1
404900.598          |404900.598          |50.392              |KS2
181954.742          |181954.742          |100.493             |KS2
142677.511          |142677.511          |150.650             |lns
142242.614          |142242.614          |200.747             |lns
111775.486          |111775.486          |300.936             |lns
110718.959          |110718.959          |351.020             |lns
110718.949          |110718.949          |401.104             |lns
110718.940          |110718.940          |451.189             |lns
110718.940          |110718.940          |504.126             |random
110718.890          |110718.890          |554.219             |lns
108041.449          |108041.449          |604.313             |lns
107829.153          |107829.153          |654.407             |lns
107775.793          |107775.793          |754.595             |lns
107775.792          |107775.792          |806.125             |random
107775.792          |107775.792          |808.154             |random
107775.792          |107775.792          |859.681             |random
107775.792          |107775.792          |861.716             |random
107775.792          |107775.792          |913.223             |random
107775.792          |107775.792          |915.267             |random
107775.792          |107775.792          |966.784             |random
107775.792          |107775.792          |968.822             |random
total time : 999.1892600059509
