/media/sunyu/OS1/suanli/collectionunzip/anonymous_19
obj                 |bestobj             |time                |
1414901.044         |1414901.044         |0.494               |KS1
602076.313          |602076.313          |50.540              |KS2
148769.103          |148769.103          |100.581             |KS2
146295.413          |146295.413          |150.622             |KS2
146295.413          |146295.413          |150.698             |crossover
119520.575          |119520.575          |200.758             |lns
118795.874          |118795.874          |250.946             |lns
113318.471          |113318.471          |300.987             |lns
102637.527          |102637.527          |351.123             |lns
83746.624           |83746.624           |401.157             |lns
80719.818           |80719.818           |451.189             |lns
79916.645           |79916.645           |501.221             |lns
79916.625           |79916.625           |551.252             |lns
79916.624           |79916.624           |655.568             |lns
79916.615           |79916.615           |881.748             |lns2
total time : 999.3421452045441
