/media/sunyu/OS1/suanli/collectionunzip/item_placement_9915
obj                 |bestobj             |time                |
45.268              |45.268              |50.005              |init
32.168              |32.168              |100.048             |KS2
31.110              |31.110              |150.119             |KS2
29.926              |29.926              |200.183             |lns
29.879              |29.879              |300.199             |lns
29.824              |29.824              |350.207             |lns
29.809              |29.809              |550.294             |lns2
29.663              |29.663              |951.559             |lns
29.634              |29.634              |999.938             |lns
total time : 999.9379465579987
