/media/sunyu/OS1/suanli/collectionunzip/item_placement_9971
obj                 |bestobj             |time                |
43.535              |43.535              |50.005              |init
14.234              |14.234              |100.112             |KS2
12.082              |12.082              |150.186             |KS2
12.078              |12.078              |250.379             |lns
11.890              |11.890              |300.415             |lns
11.886              |11.886              |350.461             |lns
11.682              |11.682              |500.563             |lns2
11.445              |11.445              |600.696             |lns
10.983              |10.983              |650.746             |lns
10.970              |10.970              |700.805             |lns
10.880              |10.880              |750.854             |lns
10.774              |10.774              |852.297             |lns2
10.717              |10.717              |952.393             |lns
10.717              |10.717              |1000.222            |random
total time : 1000.2217881679535
