/media/sunyu/OS1/suanli/collectionunzip/item_placement_9922
obj                 |bestobj             |time                |
183.646             |183.646             |50.005              |init
30.641              |30.641              |100.088             |KS2
30.179              |30.179              |150.152             |KS2
29.858              |29.858              |200.294             |lns
29.463              |29.463              |250.358             |lns
29.187              |29.187              |350.457             |lns
29.129              |29.129              |400.522             |lns
28.559              |28.559              |450.531             |lns
28.552              |28.552              |500.539             |lns
total time : 999.9780266284943
