/media/sunyu/OS1/suanli/collectionunzip/anonymous_60
obj                 |bestobj             |time                |
2396424.178         |2396424.178         |0.710               |KS1
384196.253          |384196.253          |50.764              |KS2
127008.521          |127008.521          |100.816             |KS2
88741.897           |88741.897           |150.864             |KS2
87660.809           |87660.809           |201.126             |lns
87660.807           |87660.807           |251.174             |lns
86236.303           |86236.303           |375.696             |lns2
82688.183           |82688.183           |425.795             |lns
82642.360           |82642.360           |475.838             |lns
82635.835           |82635.835           |576.348             |lns2
82635.830           |82635.830           |634.935             |lns
78206.235           |78206.235           |684.978             |lns
78206.185           |78206.185           |735.021             |lns
78206.154           |78206.154           |785.065             |lns
78206.144           |78206.144           |835.669             |lns2
76429.402           |76429.402           |885.775             |lns
76429.400           |76429.400           |935.822             |lns
76077.327           |76077.327           |998.851             |lns
total time : 998.8510808944702
