/media/sunyu/OS1/suanli/collectionunzip/item_placement_9998
obj                 |bestobj             |time                |
21.782              |21.782              |50.005              |init
19.196              |19.196              |100.112             |KS2
17.915              |17.915              |150.170             |KS2
17.437              |17.437              |200.280             |lns
16.785              |16.785              |300.353             |lns
16.227              |16.227              |350.362             |lns
15.768              |15.768              |400.386             |lns
15.379              |15.379              |450.394             |lns
15.372              |15.372              |500.402             |lns
15.371              |15.371              |928.639             |random
total time : 1000.0414929389954
