/media/sunyu/OS1/suanli/collectionunzip/item_placement_9952
obj                 |bestobj             |time                |
477.404             |477.404             |0.020               |KS1
12.373              |12.373              |50.030              |KS2
10.299              |10.299              |100.072             |KS2
10.289              |10.289              |150.171             |lns
9.958               |9.958               |200.204             |lns
9.946               |9.946               |250.249             |lns
9.944               |9.944               |300.292             |lns
9.919               |9.919               |400.387             |lns
9.893               |9.893               |450.435             |lns
9.890               |9.890               |500.486             |lns
9.444               |9.444               |550.529             |lns
8.002               |8.002               |600.553             |lns
7.760               |7.760               |650.572             |lns
7.000               |7.000               |800.695             |lns2
total time : 999.9554877281189
