/media/sunyu/OS1/suanli/collectionunzip/item_placement_9914
obj                 |bestobj             |time                |
32.023              |32.023              |0.075               |KS1
19.068              |19.068              |50.085              |KS2
14.243              |14.243              |100.139             |KS2
13.725              |13.725              |150.230             |lns
13.684              |13.684              |200.239             |lns
13.043              |13.043              |350.391             |lns2
12.802              |12.802              |553.415             |lns
12.263              |12.263              |603.462             |lns
12.040              |12.040              |753.635             |lns2
total time : 1000.0530354976654
