/media/sunyu/OS1/suanli/collectionunzip/item_placement_9918
obj                 |bestobj             |time                |
18.479              |18.479              |50.005              |init
12.190              |12.190              |100.117             |KS2
11.907              |11.907              |150.181             |KS2
11.901              |11.901              |250.331             |lns
11.899              |11.899              |300.384             |lns
11.890              |11.890              |350.435             |lns
11.887              |11.887              |400.492             |lns
11.885              |11.885              |450.539             |lns
11.212              |11.212              |792.011             |lns2
total time : 999.9596083164215
