/media/sunyu/OS1/suanli/collectionunzip/SET4_08
obj                 |bestobj             |time                |
1528385.564         |1528385.564         |2.822               |init
188636.849          |188636.849          |52.837              |KS2
115430.601          |115430.601          |102.850             |KS2
92064.766           |92064.766           |152.869             |lns
85766.529           |85766.529           |154.356             |lns
84535.756           |84535.756           |204.369             |lns
82716.787           |82716.787           |210.974             |lns
82167.215           |82167.215           |260.985             |lns
82033.132           |82033.132           |310.995             |lns
82033.132           |82033.132           |413.417             |random
81302.530           |81302.530           |463.427             |lns
81302.530           |81302.530           |497.852             |random
81251.470           |81251.470           |513.618             |random
80979.715           |80979.715           |651.876             |lns2
total time : 999.8579025268555
