/media/sunyu/OS1/suanli/collectionunzip/SET3_14
obj                 |bestobj             |time                |
1523939.954         |1523939.954         |20.056              |init
394238.207          |394238.207          |70.070              |KS2
216758.406          |216758.406          |120.083             |KS2
214501.378          |214501.378          |170.103             |lns
211460.122          |211460.122          |220.114             |lns
207376.390          |207376.390          |270.125             |lns
206965.958          |206965.958          |332.507             |lns
201527.920          |201527.920          |382.517             |lns
201527.920          |201527.920          |488.253             |random
201002.115          |201002.115          |588.274             |lns
total time : 999.8011929988861
