/media/sunyu/OS1/suanli/collectionunzip/item_placement_9984
obj                 |bestobj             |time                |
546.165             |546.165             |0.025               |KS1
32.833              |32.833              |50.035              |KS2
23.216              |23.216              |100.096             |KS2
23.080              |23.080              |150.259             |lns
22.997              |22.997              |200.337             |lns
19.785              |19.785              |250.354             |lns
19.687              |19.687              |300.384             |lns
19.497              |19.497              |350.412             |lns
19.096              |19.096              |450.475             |lns
18.957              |18.957              |500.483             |lns
18.956              |18.956              |550.492             |lns
18.956              |18.956              |650.560             |random
18.868              |18.868              |999.939             |lns2
total time : 1000.0464622974396
