/media/sunyu/OS1/suanli/collectionunzip/anonymous_73
obj                 |bestobj             |time                |
1680227.031         |1680227.031         |0.111               |KS1
139758.604          |139758.604          |50.154              |KS2
122449.497          |122449.497          |100.195             |KS2
119905.399          |119905.399          |150.232             |KS2
119905.399          |119905.399          |150.347             |crossover
109900.702          |109900.702          |200.410             |lns
109900.692          |109900.692          |250.447             |lns
109900.672          |109900.672          |300.485             |lns
109900.672          |109900.672          |373.945             |random
109606.030          |109606.030          |423.979             |lns
109606.029          |109606.029          |480.439             |lns2
109606.001          |109606.001          |632.440             |lns2
108539.834          |108539.834          |682.523             |lns
108145.876          |108145.876          |732.558             |lns
108145.875          |108145.875          |782.981             |random
total time : 998.8481376171112
